time,Open,High,Low,Close,Volume
2026-04-27 04:00:00,7163.8,7181.1,7163.1,7180.8,3940
2026-04-27 05:00:00,7180.8,7181.5,7172.7,7176.6,1816
2026-04-27 06:00:00,7176.6,7179.6,7172.4,7176.1,1431
2026-04-27 07:00:00,7176.1,7178.4,7170.8,7173.9,1017
2026-04-27 08:00:00,7173.9,7174.1,7161.4,7162.9,2482
2026-04-27 09:00:00,7162.9,7164.9,7159.4,7161.4,2699
2026-04-27 10:00:00,7161.4,7163.4,7158.4,7160.3,2913
2026-04-27 11:00:00,7160.3,7163.2,7154.7,7162.2,2615
2026-04-27 12:00:00,7162.2,7164.4,7158.3,7162.2,1128
2026-04-27 13:00:00,7162.2,7168.4,7160.0,7167.2,1385
2026-04-27 14:00:00,7167.2,7171.7,7165.9,7169.9,1465
2026-04-27 15:00:00,7169.9,7170.7,7158.4,7161.7,2887
2026-04-27 16:00:00,7161.7,7171.7,7154.2,7168.7,5113
2026-04-27 17:00:00,7168.7,7171.7,7158.7,7164.2,5306
2026-04-27 18:00:00,7164.2,7165.7,7150.4,7161.9,3528
2026-04-27 19:00:00,7161.9,7171.1,7159.7,7169.4,1811
2026-04-27 20:00:00,7169.4,7180.2,7167.1,7176.9,2124
2026-04-27 21:00:00,7176.9,7180.7,7174.3,7176.4,1300
2026-04-27 22:00:00,7176.4,7183.7,7174.9,7179.9,1622
2026-04-27 23:00:00,7180.4,7180.6,7171.2,7173.9,531
2026-04-28 01:00:00,7180.6,7194.6,7180.1,7190.5,1902
2026-04-28 02:00:00,7190.5,7193.9,7185.2,7191.1,954
2026-04-28 03:00:00,7191.1,7197.1,7186.1,7187.9,2970
2026-04-28 04:00:00,7187.6,7193.1,7182.1,7182.6,2837
2026-04-28 05:00:00,7182.8,7185.9,7178.6,7179.9,2075
2026-04-28 06:00:00,7179.9,7185.9,7177.0,7182.1,1773
2026-04-28 07:00:00,7182.2,7186.9,7181.1,7183.4,1351
2026-04-28 08:00:00,7183.4,7184.1,7170.4,7172.4,2540
2026-04-28 09:00:00,7172.4,7174.9,7165.2,7167.8,2735
2026-04-28 10:00:00,7167.8,7171.9,7164.7,7170.9,3849
2026-04-28 11:00:00,7170.9,7175.8,7162.6,7174.7,3736
2026-04-28 12:00:00,7174.7,7175.0,7162.0,7165.9,3293
2026-04-28 13:00:00,7165.7,7168.5,7160.2,7163.2,2570
2026-04-28 14:00:00,7162.9,7165.7,7129.4,7132.5,5296
2026-04-28 15:00:00,7132.5,7143.9,7121.7,7143.4,6141
2026-04-28 16:00:00,7143.4,7156.9,7134.7,7143.9,5420
2026-04-28 17:00:00,7143.7,7151.2,7120.4,7133.2,6903
2026-04-28 18:00:00,7133.2,7138.7,7121.7,7127.7,5477
2026-04-28 19:00:00,7127.7,7133.7,7121.4,7129.4,3559
2026-04-28 20:00:00,7129.4,7139.4,7122.2,7138.4,2605
2026-04-28 21:00:00,7138.4,7144.3,7135.7,7143.2,2189
2026-04-28 22:00:00,7143.2,7150.2,7140.4,7145.9,2407
2026-04-28 23:00:00,7145.6,7150.1,7140.4,7141.5,1013
2026-04-29 01:00:00,7148.0,7152.4,7145.4,7150.7,1243
2026-04-29 02:00:00,7150.7,7154.3,7144.9,7154.2,661
2026-04-29 03:00:00,7154.2,7162.7,7154.2,7158.2,1198
2026-04-29 04:00:00,7158.2,7158.3,7144.4,7153.2,3910
2026-04-29 05:00:00,7153.2,7159.9,7153.2,7156.4,1975
2026-04-29 06:00:00,7156.4,7160.2,7151.0,7157.4,927
2026-04-29 07:00:00,7157.4,7161.7,7152.5,7159.4,638
2026-04-29 08:00:00,7159.4,7161.9,7151.9,7159.9,896
2026-04-29 09:00:00,7159.9,7163.2,7151.1,7154.4,1665
2026-04-29 10:00:00,7154.4,7158.2,7144.2,7149.4,3114
2026-04-29 11:00:00,7149.4,7154.9,7141.3,7147.4,4677
2026-04-29 12:00:00,7147.4,7152.7,7142.2,7144.4,3559
2026-04-29 13:00:00,7144.3,7155.7,7141.4,7151.2,2589
2026-04-29 14:00:00,7151.2,7154.7,7144.7,7148.3,2998
2026-04-29 15:00:00,7148.2,7149.4,7135.9,7143.7,3081
2026-04-29 16:00:00,7143.7,7148.2,7124.7,7135.7,4852
2026-04-29 17:00:00,7135.7,7150.2,7130.7,7142.7,3767
2026-04-29 18:00:00,7142.7,7143.4,7120.2,7128.2,4284
2026-04-29 19:00:00,7128.4,7135.4,7116.9,7124.9,4030
2026-04-29 20:00:00,7124.9,7135.4,7119.9,7133.9,3250
2026-04-29 21:00:00,7133.9,7134.7,7112.4,7133.9,6741
2026-04-29 22:00:00,7133.7,7144.9,7127.8,7144.9,4459
2026-04-29 23:00:00,7144.7,7165.0,7106.3,7111.2,8725
2026-04-30 01:00:00,7126.5,7171.7,7124.2,7159.7,4118
2026-04-30 02:00:00,7159.7,7168.4,7155.4,7167.9,2072
2026-04-30 03:00:00,7168.0,7176.2,7166.2,7174.4,3308
2026-04-30 04:00:00,7174.4,7175.9,7169.2,7174.5,2943
2026-04-30 05:00:00,7174.5,7175.0,7140.8,7152.5,4351
2026-04-30 06:00:00,7152.5,7156.7,7146.9,7147.2,3650
2026-04-30 07:00:00,7147.2,7147.4,7120.2,7120.7,5010
2026-04-30 08:00:00,7120.4,7133.9,7118.5,7118.8,4358
2026-04-30 09:00:00,7118.7,7133.2,7109.2,7128.5,5422
2026-04-30 10:00:00,7128.7,7141.2,7125.0,7136.2,5748
2026-04-30 11:00:00,7136.2,7146.2,7134.7,7140.2,5597
2026-04-30 12:00:00,7140.2,7159.6,7133.8,7146.5,5765
2026-04-30 13:00:00,7146.5,7162.0,7146.5,7156.1,5851
2026-04-30 14:00:00,7156.1,7175.2,7155.2,7169.7,5296
2026-04-30 15:00:00,7169.7,7186.5,7168.5,7179.5,4328
2026-04-30 16:00:00,7179.5,7185.0,7135.7,7140.5,6502
2026-04-30 17:00:00,7140.7,7170.0,7132.7,7167.5,7610
2026-04-30 18:00:00,7167.5,7179.5,7163.2,7174.7,5141
2026-04-30 19:00:00,7174.7,7182.5,7168.0,7172.5,3062
2026-04-30 20:00:00,7172.5,7200.7,7172.2,7200.0,3202
2026-04-30 21:00:00,7200.0,7217.2,7199.7,7212.7,2672
2026-04-30 22:00:00,7212.7,7226.7,7211.7,7213.7,2957
2026-04-30 23:00:00,7213.7,7227.7,7213.7,7215.7,3140
2026-05-01 01:00:00,7231.0,7239.3,7222.3,7225.8,2146
2026-05-01 02:00:00,7225.8,7233.0,7225.0,7228.5,1638
2026-05-01 03:00:00,7228.5,7236.8,7226.5,7233.8,2957
2026-05-01 04:00:00,7233.8,7239.8,7231.5,7238.8,1505
2026-05-01 05:00:00,7238.8,7239.0,7228.4,7236.8,844
2026-05-01 06:00:00,7236.8,7241.8,7231.2,7236.0,940
2026-05-01 07:00:00,7236.0,7236.5,7227.6,7233.9,976
2026-05-01 08:00:00,7233.9,7236.2,7227.8,7233.0,953
2026-05-01 09:00:00,7233.0,7234.3,7225.9,7227.9,1550
2026-05-01 10:00:00,7227.9,7233.1,7219.6,7225.7,1618
2026-05-01 11:00:00,7225.6,7228.8,7218.8,7226.3,1396
2026-05-01 12:00:00,7226.3,7230.1,7221.9,7229.2,1209
2026-05-01 13:00:00,7229.2,7230.6,7221.2,7229.9,1229
2026-05-01 14:00:00,7229.9,7232.3,7225.1,7232.1,1657
2026-05-01 15:00:00,7232.1,7247.6,7230.5,7234.3,3134
2026-05-01 16:00:00,7234.3,7268.7,7233.8,7268.7,4363
2026-05-01 17:00:00,7268.9,7276.6,7250.8,7254.6,5518
2026-05-01 18:00:00,7254.3,7271.6,7248.1,7261.3,4600
2026-05-01 19:00:00,7261.3,7263.3,7242.1,7246.1,4151
2026-05-01 20:00:00,7246.1,7259.6,7245.8,7255.3,2205
2026-05-01 21:00:00,7255.3,7256.6,7235.1,7238.8,3007
2026-05-01 22:00:00,7238.6,7253.1,7231.8,7233.3,2567
2026-05-04 01:00:00,7251.4,7256.9,7240.0,7243.7,3023
2026-05-04 02:00:00,7243.7,7245.7,7237.4,7239.7,2071
2026-05-04 03:00:00,7239.7,7245.1,7232.2,7244.2,3750
2026-05-04 04:00:00,7244.2,7245.4,7237.5,7245.0,2893
2026-05-04 05:00:00,7245.0,7246.6,7237.7,7243.7,2534
2026-05-04 06:00:00,7243.7,7246.7,7237.3,7244.9,1797
2026-05-04 07:00:00,7244.9,7248.2,7241.9,7245.7,1205
2026-05-04 08:00:00,7245.7,7252.2,7242.8,7247.7,1493
2026-05-04 09:00:00,7247.7,7249.2,7237.5,7240.8,3138
2026-05-04 10:00:00,7240.8,7251.4,7237.3,7243.0,3115
2026-05-04 11:00:00,7243.0,7243.4,7233.3,7240.3,3533
2026-05-04 12:00:00,7240.3,7245.6,7238.5,7241.8,2053
2026-05-04 13:00:00,7241.8,7243.3,7191.8,7224.8,9137
2026-05-04 14:00:00,7224.9,7231.8,7215.0,7223.0,5043
2026-05-04 15:00:00,7223.0,7233.6,7223.0,7227.3,3698
2026-05-04 16:00:00,7227.1,7235.5,7216.1,7235.3,5949
2026-05-04 17:00:00,7235.4,7248.8,7226.8,7236.5,4488
2026-05-04 18:00:00,7236.8,7242.0,7197.2,7203.0,7645
2026-05-04 19:00:00,7203.0,7205.5,7177.5,7192.8,6848
2026-05-04 20:00:00,7192.8,7214.0,7192.5,7210.8,4067
2026-05-04 21:00:00,7210.8,7217.3,7195.3,7201.8,2993
2026-05-04 22:00:00,7201.8,7209.3,7198.5,7209.2,3009
2026-05-04 23:00:00,7209.0,7209.0,7199.2,7199.7,1053
2026-05-05 01:00:00,7207.7,7212.8,7202.1,7206.1,1424
2026-05-05 02:00:00,7206.1,7207.8,7202.4,7205.6,1250
2026-05-05 03:00:00,7205.6,7213.9,7202.1,7210.1,2852
2026-05-05 04:00:00,7210.1,7216.8,7205.8,7214.1,2517
2026-05-05 05:00:00,7214.1,7219.6,7211.7,7214.8,1497
2026-05-05 06:00:00,7214.8,7220.3,7214.0,7219.1,755
2026-05-05 07:00:00,7219.1,7222.1,7214.4,7218.3,996
2026-05-05 08:00:00,7218.3,7222.6,7216.8,7222.1,1482
2026-05-05 09:00:00,7222.3,7226.6,7214.4,7226.1,2997
2026-05-05 10:00:00,7226.1,7235.1,7224.1,7225.9,3789
2026-05-05 11:00:00,7225.9,7235.6,7225.6,7233.1,2839
2026-05-05 12:00:00,7233.1,7236.4,7228.4,7233.8,2625
2026-05-05 13:00:00,7233.9,7240.1,7230.6,7233.9,1800
2026-05-05 14:00:00,7234.0,7237.9,7227.4,7236.9,2519
2026-05-05 15:00:00,7236.9,7247.5,7234.9,7240.2,2892
2026-05-05 16:00:00,7240.1,7255.6,7240.0,7253.4,3462
2026-05-05 17:00:00,7253.2,7264.6,7245.6,7259.1,4701
2026-05-05 18:00:00,7259.1,7264.1,7257.1,7258.1,2386
2026-05-05 19:00:00,7258.1,7266.4,7257.6,7262.6,1722
2026-05-05 20:00:00,7262.6,7269.9,7258.9,7267.9,1309
2026-05-05 21:00:00,7267.9,7274.6,7264.9,7271.1,1073
2026-05-05 22:00:00,7271.1,7278.1,7261.1,7265.8,1781
2026-05-05 23:00:00,7265.6,7282.6,7264.3,7269.8,2092
2026-05-06 01:00:00,7275.5,7299.1,7272.3,7295.6,2637
2026-05-06 02:00:00,7296.1,7298.4,7290.0,7293.6,2950
2026-05-06 03:00:00,7293.9,7295.1,7278.9,7282.6,3914
2026-05-06 04:00:00,7282.6,7289.2,7281.9,7287.1,2673
2026-05-06 05:00:00,7287.1,7287.4,7281.6,7283.6,2018
2026-05-06 06:00:00,7283.6,7290.4,7278.7,7287.1,1337
2026-05-06 07:00:00,7287.1,7289.6,7282.2,7287.9,1645
2026-05-06 08:00:00,7287.9,7291.9,7282.5,7290.6,1454
2026-05-06 09:00:00,7290.6,7293.9,7283.2,7288.9,2015
2026-05-06 10:00:00,7288.9,7290.6,7285.9,7290.1,2832
2026-05-06 11:00:00,7290.1,7322.1,7284.8,7314.6,4214
2026-05-06 12:00:00,7314.4,7322.4,7302.3,7321.1,5489
2026-05-06 13:00:00,7321.1,7342.8,7320.0,7337.1,4935
2026-05-06 14:00:00,7337.1,7344.6,7324.5,7327.3,5252
2026-05-06 15:00:00,7327.3,7327.9,7307.4,7317.6,5369
2026-05-06 16:00:00,7317.6,7326.6,7306.9,7325.1,5553
2026-05-06 17:00:00,7325.1,7350.9,7315.6,7350.6,5382
2026-05-06 18:00:00,7350.6,7353.9,7338.1,7344.9,2910
2026-05-06 19:00:00,7344.9,7348.9,7333.9,7338.4,2117
2026-05-06 20:00:00,7338.4,7350.1,7335.4,7350.1,1599
2026-05-06 21:00:00,7350.1,7363.6,7349.1,7358.6,1457
2026-05-06 22:00:00,7358.4,7374.9,7358.4,7366.4,2069
2026-05-06 23:00:00,7366.4,7374.9,7359.9,7361.2,1726
2026-05-07 01:00:00,7359.7,7363.6,7357.1,7358.8,1875
2026-05-07 02:00:00,7358.8,7362.3,7357.6,7359.8,1500
2026-05-07 03:00:00,7359.8,7365.5,7358.6,7364.8,3342
2026-05-07 04:00:00,7364.8,7373.1,7361.1,7370.1,2145
2026-05-07 05:00:00,7370.1,7371.3,7363.1,7368.3,2107
2026-05-07 06:00:00,7368.3,7371.8,7365.3,7370.6,994
2026-05-07 07:00:00,7370.6,7374.1,7366.3,7373.3,697
2026-05-07 08:00:00,7373.3,7375.6,7367.3,7373.8,714
2026-05-07 09:00:00,7373.8,7382.9,7368.3,7379.4,1792
2026-05-07 10:00:00,7379.4,7390.6,7375.6,7382.0,4353
2026-05-07 11:00:00,7382.0,7388.4,7373.9,7375.4,3876
2026-05-07 12:00:00,7375.4,7379.4,7372.0,7374.0,2727
2026-05-07 13:00:00,7374.0,7378.6,7369.9,7375.1,2365
2026-05-07 14:00:00,7375.4,7379.1,7372.9,7376.6,2282
2026-05-07 15:00:00,7376.6,7382.6,7375.4,7381.9,1786
2026-05-07 16:00:00,7381.9,7382.1,7363.9,7367.9,3509
2026-05-07 17:00:00,7367.6,7389.4,7367.4,7389.4,3396
2026-05-07 18:00:00,7389.4,7389.6,7366.1,7367.9,4157
2026-05-07 19:00:00,7367.9,7368.4,7344.1,7348.6,5820
2026-05-07 20:00:00,7348.4,7354.6,7325.6,7345.4,6724
2026-05-07 21:00:00,7345.4,7350.4,7325.8,7339.6,5732
2026-05-07 22:00:00,7339.6,7347.4,7328.4,7344.6,5092
2026-05-07 23:00:00,7344.1,7358.5,7327.6,7327.8,3906
2026-05-08 01:00:00,7323.1,7338.7,7323.1,7329.1,3235
2026-05-08 02:00:00,7329.1,7342.6,7328.1,7342.6,1724
2026-05-08 03:00:00,7342.6,7352.6,7342.6,7352.3,3018
2026-05-08 04:00:00,7352.3,7359.1,7352.3,7355.8,2041
2026-05-08 05:00:00,7355.8,7359.1,7346.9,7354.3,2945
2026-05-08 06:00:00,7354.4,7359.3,7353.3,7357.8,2017
2026-05-08 07:00:00,7357.8,7361.8,7353.4,7358.9,1792
2026-05-08 08:00:00,7358.9,7365.1,7356.7,7362.3,1928
2026-05-08 09:00:00,7362.3,7368.3,7358.8,7367.8,2648
2026-05-08 10:00:00,7367.8,7368.2,7360.8,7366.8,3807
2026-05-08 11:00:00,7367.0,7374.1,7365.8,7373.5,2632
2026-05-08 12:00:00,7373.5,7381.6,7370.2,7374.3,1648
2026-05-08 13:00:00,7374.3,7379.3,7370.7,7375.8,1793
2026-05-08 14:00:00,7375.8,7381.3,7374.8,7379.6,1876
2026-05-08 15:00:00,7379.6,7391.8,7374.6,7377.8,3303
2026-05-08 16:00:00,7378.0,7393.2,7368.8,7393.2,4584
2026-05-08 17:00:00,7393.2,7402.3,7388.1,7397.6,3965
2026-05-08 18:00:00,7397.3,7400.3,7387.1,7395.6,3281
2026-05-08 19:00:00,7395.6,7403.8,7394.8,7395.3,2246
2026-05-08 20:00:00,7395.6,7405.6,7394.6,7398.3,1971
2026-05-08 21:00:00,7398.3,7407.5,7387.3,7390.3,2326
2026-05-08 22:00:00,7390.3,7401.6,7389.8,7400.6,2131
2026-05-11 01:00:00,7387.4,7391.0,7372.2,7385.7,2885
2026-05-11 02:00:00,7385.7,7390.2,7381.0,7384.0,2289
2026-05-11 03:00:00,7384.0,7394.0,7378.5,7383.7,3471
2026-05-11 04:00:00,7383.7,7392.7,7379.6,7392.5,4075
2026-05-11 05:00:00,7392.5,7395.5,7388.1,7392.5,1952
2026-05-11 06:00:00,7392.5,7396.6,7388.6,7392.5,1787
2026-05-11 07:00:00,7392.5,7394.5,7387.7,7394.2,1018
2026-05-11 08:00:00,7394.2,7396.2,7389.0,7392.0,1280
2026-05-11 09:00:00,7392.0,7397.5,7391.0,7394.3,1679
2026-05-11 10:00:00,7394.3,7396.1,7391.5,7395.6,2429
2026-05-11 11:00:00,7395.6,7399.1,7391.5,7395.3,2660
2026-05-11 12:00:00,7395.3,7401.8,7394.3,7396.3,1707
