time,Open,High,Low,Close,Volume
2026-04-16 21:00:00,4789.19,4794.3,4785.86,4789.56,21733
2026-04-16 22:00:00,4789.57,4798.63,4789.57,4793.67,16405
2026-04-17 01:00:00,4788.73,4798.01,4788.73,4795.28,7075
2026-04-17 02:00:00,4795.28,4797.78,4791.75,4791.76,7509
2026-04-17 03:00:00,4791.76,4801.29,4785.78,4794.86,12758
2026-04-17 04:00:00,4794.86,4795.62,4767.59,4789.55,22746
2026-04-17 05:00:00,4789.55,4794.78,4784.4,4784.52,13226
2026-04-17 06:00:00,4784.52,4798.07,4784.52,4793.29,11502
2026-04-17 07:00:00,4793.3,4804.51,4792.68,4803.03,7470
2026-04-17 08:00:00,4802.99,4806.28,4793.79,4794.24,14413
2026-04-17 09:00:00,4794.24,4795.25,4779.29,4785.06,16653
2026-04-17 10:00:00,4785.06,4794.76,4778.71,4784.36,16266
2026-04-17 11:00:00,4784.36,4796.89,4780.88,4795.93,14893
2026-04-17 12:00:00,4795.93,4800.9,4790.07,4790.37,14044
2026-04-17 13:00:00,4790.37,4793.94,4782.27,4787.36,13079
2026-04-17 14:00:00,4787.37,4811.85,4783.57,4799.12,15213
2026-04-17 15:00:00,4799.11,4847.65,4797.66,4846.36,29191
2026-04-17 16:00:00,4846.36,4889.64,4834.89,4880.3,44425
2026-04-17 17:00:00,4880.34,4885.48,4860.81,4872.94,30369
2026-04-17 18:00:00,4872.97,4880.54,4854.72,4867.55,27685
2026-04-17 19:00:00,4867.55,4873.51,4863.6,4866.97,18125
2026-04-17 20:00:00,4866.97,4869.57,4853.68,4862.63,20719
2026-04-17 21:00:00,4862.63,4868.1,4855.92,4858.26,18294
2026-04-17 22:00:00,4858.24,4861.28,4852.71,4854.44,16796
2026-04-20 01:00:00,4770.66,4795.3,4757.97,4779.37,20712
2026-04-20 02:00:00,4779.37,4779.45,4736.93,4755.1,20143
2026-04-20 03:00:00,4755.1,4774.3,4744.68,4772.48,20014
2026-04-20 04:00:00,4772.48,4814.44,4771.38,4807.74,26206
2026-04-20 05:00:00,4807.74,4809.08,4793.16,4797.36,16070
2026-04-20 06:00:00,4797.36,4798.44,4788.74,4790.83,12162
2026-04-20 07:00:00,4791.06,4795.65,4787.08,4788.81,8930
2026-04-20 08:00:00,4788.83,4796.05,4779.64,4790.81,17804
2026-04-20 09:00:00,4790.81,4795.41,4783.94,4795.41,18316
2026-04-20 10:00:00,4795.4,4805.74,4786.84,4789.72,19312
2026-04-20 11:00:00,4789.72,4796.21,4786.12,4796.17,14056
2026-04-20 12:00:00,4796.17,4797.87,4783.52,4791.65,14019
2026-04-20 13:00:00,4791.65,4800.99,4789.97,4795.81,11599
2026-04-20 14:00:00,4795.81,4810.83,4786.6,4810.49,16380
2026-04-20 15:00:00,4810.49,4822.08,4799.18,4803.45,23539
2026-04-20 16:00:00,4803.46,4826.29,4799.65,4817.94,29957
2026-04-20 17:00:00,4817.94,4827.61,4792.58,4805.38,32860
2026-04-20 18:00:00,4805.38,4809.49,4792.96,4799.68,29351
2026-04-20 19:00:00,4799.69,4806.36,4792.84,4805.53,17222
2026-04-20 20:00:00,4805.53,4812.16,4803.9,4806.74,16288
2026-04-20 21:00:00,4806.74,4816.57,4806.74,4814.08,18117
2026-04-20 22:00:00,4814.08,4821.38,4810.58,4814.3,13112
2026-04-21 01:00:00,4820.29,4833.24,4820.11,4827.62,11337
2026-04-21 02:00:00,4827.62,4831.7,4819.74,4821.74,7667
2026-04-21 03:00:00,4821.86,4830.75,4816.89,4823.97,15323
2026-04-21 04:00:00,4823.97,4824.59,4805.75,4810.22,17312
2026-04-21 05:00:00,4810.21,4810.42,4802.47,4806.86,13594
2026-04-21 06:00:00,4806.86,4807.7,4792.56,4797.12,13317
2026-04-21 07:00:00,4797.12,4797.78,4788.67,4789.11,9748
2026-04-21 08:00:00,4789.11,4797.0,4783.27,4784.18,14745
